SiteID,collStart,collEnd,CollTime,PBM,PBMVal,GOM,GOMVal,GEM,GEMValPct,GEMVal
AK95,"2021-10-05 15:05","2021-10-05 15:09",4,-9.000,C,-9.000,C,-9,.0,-
AK95,"2021-10-05 16:09","2021-10-05 17:10",61,-9.000,C,-9.000,C,-9,.0,-
AK95,"2021-10-05 18:09","2021-10-05 19:10",61,-9.000,C,-9.000,C,-9,.0,-
AK95,"2021-10-05 20:09","2021-10-05 21:10",61,-9.000,C,-9.000,C,-9,.0,-
AK95,"2021-10-05 22:09","2021-10-05 23:10",61,-9.000,C,-9.000,C,-9,.0,-
AK95,"2021-10-06 00:09","2021-10-06 01:10",61,-9.000,C,-9.000,C,-9,.0,-
AK95,"2021-10-06 02:09","2021-10-06 03:10",61,-9.000,C,-9.000,C,-9,.0,-
AK95,"2021-10-06 04:09","2021-10-06 05:10",61,-9.000,C,-9.000,C,-9,.0,-
AK95,"2021-10-06 06:09","2021-10-06 07:10",61,-9.000,C,-9.000,C,-9,.0,-
AK95,"2021-10-06 09:00","2021-10-06 10:00",60,-9.000,C,-9.000,C,-9,.0,-
AK95,"2021-10-06 14:18","2021-10-06 15:18",60,-9.000,C,-9.000,C,-9,.0,-
AK95,"2021-10-06 17:00","2021-10-06 18:00",60,-9.000,C,-9.000,C,-9,.0,-
AK95,"2021-10-06 19:00","2021-10-06 20:00",60,-9.000,C,-9.000,C,-9,.0,-
AK95,"2021-10-06 21:00","2021-10-06 22:00",60,-9.000,C,-9.000,C,-9,.0,-
AK95,"2021-10-06 23:00","2021-10-07 00:00",60,-9.000,C,-9.000,C,-9,.0,-
AK95,"2021-10-07 01:00","2021-10-07 02:00",60,-9.000,C,-9.000,C,-9,.0,-
AK95,"2021-10-07 03:00","2021-10-07 04:00",60,-9.000,C,-9.000,C,-9,.0,-
AK95,"2021-10-07 05:00","2021-10-07 06:00",60,-9.000,C,-9.000,C,-9,.0,-
AK95,"2021-10-07 07:00","2021-10-07 08:00",60,-9.000,C,-9.000,C,-9,.0,-
AK95,"2021-10-07 09:00","2021-10-07 10:00",60,-9.000,C,-9.000,C,-9,.0,-
AK95,"2021-10-07 15:00","2021-10-07 16:01",61,-9.000,C,-9.000,C,-9,.0,-
AK95,"2021-10-07 16:54","2021-10-07 17:55",61,-9.000,C,-9.000,C,1.091,100.0,B
AK95,"2021-10-07 18:55","2021-10-07 19:55",60,2.500,B,2.881,B,1.089,100.0,B
AK95,"2021-10-07 20:55","2021-10-07 21:55",60,2.754,B,2.160,B,1.093,100.0,B
AK95,"2021-10-07 22:55","2021-10-07 23:55",60,2.781,B,2.354,B,1.078,100.0,B
AK95,"2021-10-08 00:55","2021-10-08 01:55",60,2.758,B,2.148,B,1.025,100.0,B
AK95,"2021-10-08 04:00","2021-10-08 05:00",60,2.011,B,2.111,B,1.182,100.0,B
AK95,"2021-10-08 06:00","2021-10-08 07:00",60,3.034,B,1.228,B,1.169,100.0,B
AK95,"2021-10-08 08:00","2021-10-08 09:00",60,-9.000,C,-9.000,C,-9,.0,-
AK95,"2021-10-08 11:59","2021-10-08 12:59",60,-9.000,C,-9.000,C,-9,.0,-
AK95,"2021-10-08 13:59","2021-10-08 14:59",60,-9.000,C,-9.000,C,-9,.0,-
AK95,"2021-10-08 17:00","2021-10-08 18:00",60,-9.000,C,-9.000,C,1.138,100.0,B
AK95,"2021-10-08 19:00","2021-10-08 20:00",60,2.308,B,2.070,B,1.143,100.0,B
AK95,"2021-10-08 21:00","2021-10-08 22:00",60,2.217,B,2.122,B,1.155,100.0,B
AK95,"2021-10-08 23:00","2021-10-09 00:00",60,2.727,B,2.082,B,1.157,100.0,B
AK95,"2021-10-09 01:00","2021-10-09 02:00",60,2.868,B,1.951,B,1.169,100.0,B
AK95,"2021-10-09 03:00","2021-10-09 04:00",60,3.081,B,1.994,B,1.181,100.0,B
AK95,"2021-10-09 05:00","2021-10-09 06:00",60,3.274,B,1.730,B,1.176,100.0,B
AK95,"2021-10-09 07:00","2021-10-09 08:00",60,3.279,B,1.621,B,1.151,100.0,B
AK95,"2021-10-09 13:13","2021-10-09 14:14",61,-9.000,C,-9.000,C,-9,.0,-
AK95,"2021-10-09 15:13","2021-10-09 16:14",61,-9.000,C,-9.000,C,1.092,100.0,B
AK95,"2021-10-09 17:13","2021-10-09 18:14",61,2.329,B,4.355,B,1.107,100.0,B
AK95,"2021-10-09 19:13","2021-10-09 20:14",61,1.588,B,4.027,B,1.128,100.0,B
AK95,"2021-10-09 21:13","2021-10-09 22:14",61,1.903,B,3.735,B,1.14,100.0,B
AK95,"2021-10-10 00:00","2021-10-10 01:00",60,1.871,B,2.134,B,1.169,100.0,B
AK95,"2021-10-10 02:00","2021-10-10 03:00",60,3.491,B,2.076,B,1.179,100.0,B
AK95,"2021-10-10 04:00","2021-10-10 05:00",60,4.804,B,2.150,B,1.189,100.0,B
AK95,"2021-10-10 06:00","2021-10-10 07:00",60,5.192,B,2.337,B,1.222,100.0,B
AK95,"2021-10-10 08:00","2021-10-10 09:00",60,5.246,B,2.565,B,1.213,100.0,B
AK95,"2021-10-10 10:00","2021-10-10 11:00",60,5.417,B,2.885,B,1.202,100.0,B
AK95,"2021-10-10 17:00","2021-10-10 18:00",60,-9.000,C,-9.000,C,1.204,100.0,B
AK95,"2021-10-10 19:00","2021-10-10 20:00",60,6.453,B,1.816,B,1.182,100.0,B
AK95,"2021-10-10 21:00","2021-10-10 22:00",60,6.953,B,1.387,B,1.186,100.0,B
AK95,"2021-10-10 23:00","2021-10-11 00:00",60,6.877,B,1.296,B,1.183,100.0,B
AK95,"2021-10-11 01:00","2021-10-11 02:00",60,6.135,B,1.302,B,1.161,100.0,B
AK95,"2021-10-11 03:00","2021-10-11 04:00",60,4.675,B,1.109,B,1.159,100.0,B
AK95,"2021-10-11 05:00","2021-10-11 06:00",60,2.719,B,1.590,B,1.11,100.0,B
AK95,"2021-10-11 07:00","2021-10-11 08:00",60,2.804,B,1.585,B,1.144,100.0,B
AK95,"2021-10-11 09:00","2021-10-11 10:00",60,2.261,B,1.780,B,1.173,100.0,B
AK95,"2021-10-11 14:00","2021-10-11 15:00",60,-9.000,C,-9.000,C,1.216,100.0,B
AK95,"2021-10-11 16:00","2021-10-11 17:00",60,6.763,B,1.922,B,1.23,100.0,B
AK95,"2021-10-11 18:00","2021-10-11 19:00",60,5.134,B,1.505,B,1.175,100.0,B
AK95,"2021-10-11 20:00","2021-10-11 21:00",60,4.671,B,1.477,B,1.159,100.0,B
AK95,"2021-10-11 22:00","2021-10-11 23:00",60,6.573,B,1.302,B,1.243,100.0,B
AK95,"2021-10-12 01:00","2021-10-12 02:00",60,4.002,B,1.262,B,1.284,100.0,B
AK95,"2021-10-12 03:00","2021-10-12 04:00",60,6.754,B,1.326,B,1.27,100.0,B
AK95,"2021-10-12 05:00","2021-10-12 06:00",60,6.914,B,1.224,B,1.26,100.0,B
AK95,"2021-10-12 07:00","2021-10-12 08:00",60,6.651,B,1.164,B,1.252,100.0,B
AK95,"2021-10-12 09:00","2021-10-12 10:00",60,5.954,B,1.350,B,1.279,100.0,B
AK95,"2021-10-12 11:00","2021-10-12 12:00",60,6.940,B,1.542,B,1.276,100.0,B
AK95,"2021-10-12 13:00","2021-10-12 14:00",60,7.390,B,1.544,B,1.276,100.0,B
AK95,"2021-10-12 15:00","2021-10-12 16:00",60,7.062,B,1.346,B,1.27,100.0,B
AK95,"2021-10-12 17:00","2021-10-12 18:00",60,8.152,B,1.318,B,1.243,100.0,B
AK95,"2021-10-12 19:00","2021-10-12 20:00",60,9.734,B,1.113,B,1.23,100.0,B
AK95,"2021-10-12 21:00","2021-10-12 22:00",60,10.053,B,.999,B,1.25,100.0,B
AK95,"2021-10-12 23:00","2021-10-13 00:00",60,9.531,B,1.082,B,1.198,100.0,B
AK95,"2021-10-13 01:00","2021-10-13 02:00",60,5.984,B,.991,B,1.245,100.0,B
AK95,"2021-10-13 03:00","2021-10-13 04:00",60,7.795,B,.812,B,1.229,100.0,B
AK95,"2021-10-13 05:00","2021-10-13 06:00",60,8.178,B,.987,B,1.226,100.0,B
AK95,"2021-10-13 07:00","2021-10-13 08:00",60,9.405,B,1.020,B,1.239,100.0,B
AK95,"2021-10-13 09:00","2021-10-13 10:00",60,9.889,B,1.403,B,1.235,100.0,B
AK95,"2021-10-13 11:00","2021-10-13 12:00",60,9.775,B,1.483,B,1.224,100.0,B
AK95,"2021-10-13 13:00","2021-10-13 14:00",60,10.029,B,1.202,B,1.21,100.0,B
AK95,"2021-10-13 15:00","2021-10-13 16:00",60,-9.000,B,-9.000,B,-9,.0,-
AK95,"2021-10-13 18:00","2021-10-13 19:00",60,6.714,B,1.003,B,1.258,100.0,B
AK95,"2021-10-13 20:00","2021-10-13 21:00",60,9.214,B,.902,B,1.276,100.0,B
AK95,"2021-10-13 22:00","2021-10-13 23:00",60,10.031,B,.915,B,1.273,100.0,B
AK95,"2021-10-14 00:00","2021-10-14 01:00",60,9.794,B,.896,B,1.273,100.0,B
AK95,"2021-10-14 02:00","2021-10-14 03:00",60,9.470,B,1.001,B,1.269,100.0,B
AK95,"2021-10-14 04:00","2021-10-14 05:00",60,9.838,B,1.142,B,1.264,100.0,B
AK95,"2021-10-14 06:00","2021-10-14 07:00",60,9.728,B,.951,B,1.257,100.0,B
AK95,"2021-10-14 08:00","2021-10-14 09:00",60,9.824,B,.920,B,1.264,100.0,B
AK95,"2021-10-14 10:00","2021-10-14 11:00",60,9.629,B,1.417,B,1.259,100.0,B
AK95,"2021-10-14 12:00","2021-10-14 13:00",60,10.729,B,1.485,B,1.234,100.0,B
AK95,"2021-10-14 14:00","2021-10-14 15:00",60,10.932,B,1.419,B,1.233,100.0,B
AK95,"2021-10-14 16:00","2021-10-14 17:00",60,10.377,B,1.479,B,1.239,100.0,B
AK95,"2021-10-14 18:00","2021-10-14 19:00",60,9.441,B,1.109,B,1.238,100.0,B
AK95,"2021-10-14 20:00","2021-10-14 21:00",60,11.847,B,.988,B,1.24,100.0,B
AK95,"2021-10-14 22:00","2021-10-14 23:00",60,16.512,B,1.158,B,1.258,100.0,B
AK95,"2021-10-15 00:00","2021-10-15 01:00",60,12.481,B,1.329,B,1.245,100.0,B
AK95,"2021-10-15 02:00","2021-10-15 03:00",60,11.976,B,.968,B,1.247,100.0,B
AK95,"2021-10-15 04:00","2021-10-15 05:00",60,12.644,B,1.059,B,1.245,100.0,B
AK95,"2021-10-15 06:00","2021-10-15 07:00",60,12.511,B,.893,B,1.242,100.0,B
AK95,"2021-10-15 08:00","2021-10-15 09:00",60,16.659,B,1.060,B,1.251,100.0,B
AK95,"2021-10-15 11:00","2021-10-15 12:00",60,12.214,B,3.391,B,1.25,100.0,B
AK95,"2021-10-15 13:00","2021-10-15 14:00",60,12.707,B,2.479,B,1.249,100.0,B
AK95,"2021-10-15 15:00","2021-10-15 16:00",60,13.141,B,2.511,B,1.267,100.0,B
AK95,"2021-10-15 17:00","2021-10-15 18:00",60,17.014,B,2.174,B,1.263,100.0,B
AK95,"2021-10-15 19:00","2021-10-15 20:00",60,18.917,B,2.096,B,1.258,100.0,B
AK95,"2021-10-15 21:00","2021-10-15 22:00",60,17.970,B,2.185,B,1.257,100.0,B
AK95,"2021-10-15 23:00","2021-10-16 00:00",60,15.247,B,2.241,B,1.257,100.0,B
AK95,"2021-10-16 01:00","2021-10-16 02:00",60,16.304,B,1.652,B,1.254,100.0,B
AK95,"2021-10-16 03:00","2021-10-16 04:00",60,19.212,B,2.018,B,1.246,100.0,B
AK95,"2021-10-16 05:00","2021-10-16 06:00",60,21.789,B,1.608,B,1.238,100.0,B
AK95,"2021-10-16 07:00","2021-10-16 08:00",60,21.563,B,1.591,B,1.24,100.0,B
AK95,"2021-10-16 09:00","2021-10-16 10:00",60,21.225,B,1.607,B,1.243,100.0,B
AK95,"2021-10-16 11:00","2021-10-16 12:00",60,16.283,B,3.109,B,1.235,100.0,B
AK95,"2021-10-16 13:00","2021-10-16 14:00",60,17.380,B,4.226,B,1.237,100.0,B
AK95,"2021-10-16 15:00","2021-10-16 16:00",60,18.668,B,4.381,B,1.244,100.0,B
AK95,"2021-10-16 17:00","2021-10-16 18:00",60,21.933,B,5.029,B,1.225,100.0,B
AK95,"2021-10-16 19:00","2021-10-16 20:00",60,20.902,B,5.027,B,1.228,100.0,B
AK95,"2021-10-16 21:00","2021-10-16 22:00",60,25.703,B,4.522,B,1.23,100.0,B
AK95,"2021-10-16 23:00","2021-10-17 00:00",60,26.842,B,4.001,B,1.236,100.0,B
AK95,"2021-10-17 01:00","2021-10-17 02:00",60,29.766,B,3.280,B,1.646,100.0,B
AK95,"2021-10-17 04:00","2021-10-17 05:00",60,-9.000,C,-9.000,C,-9,.0,-
AK95,"2021-10-17 06:00","2021-10-17 07:00",60,-9.000,C,-9.000,C,-9,.0,-
AK95,"2021-10-17 08:00","2021-10-17 09:00",60,-9.000,C,-9.000,C,-9,.0,-
AK95,"2021-10-17 10:00","2021-10-17 11:00",60,-9.000,C,-9.000,C,-9,.0,-
AK95,"2021-10-17 12:00","2021-10-17 13:00",60,-9.000,C,-9.000,C,-9,.0,-
AK95,"2021-10-17 14:00","2021-10-17 15:00",60,-9.000,C,-9.000,C,-9,.0,-
AK95,"2021-10-17 16:00","2021-10-17 17:00",60,-9.000,C,-9.000,C,-9,.0,-
AK95,"2021-10-17 18:00","2021-10-17 19:00",60,-9.000,C,-9.000,C,-9,.0,-
AK95,"2021-10-17 20:00","2021-10-17 21:00",60,-9.000,C,-9.000,C,-9,.0,-
AK95,"2021-10-17 22:00","2021-10-17 23:00",60,-9.000,C,-9.000,C,-9,.0,-
AK95,"2021-10-18 00:00","2021-10-18 01:00",60,-9.000,C,-9.000,C,-9,.0,-
AK95,"2021-10-18 02:00","2021-10-18 03:00",60,-9.000,C,-9.000,C,-9,.0,-
AK95,"2021-10-18 04:00","2021-10-18 05:00",60,-9.000,C,-9.000,C,-9,.0,-
AK95,"2021-10-18 06:00","2021-10-18 07:00",60,-9.000,C,-9.000,C,-9,.0,-
AK95,"2021-10-18 08:00","2021-10-18 09:00",60,-9.000,C,-9.000,C,-9,.0,-
AK95,"2021-10-18 10:00","2021-10-18 11:00",60,-9.000,C,-9.000,C,-9,.0,-
AK95,"2021-10-18 12:00","2021-10-18 13:00",60,-9.000,C,-9.000,C,-9,.0,-
AK95,"2021-10-18 14:00","2021-10-18 15:00",60,-9.000,C,-9.000,C,-9,.0,-
AK95,"2021-10-18 16:00","2021-10-18 17:00",60,-9.000,C,-9.000,C,-9,.0,-
AK95,"2021-10-18 18:00","2021-10-18 19:00",60,-9.000,C,-9.000,C,-9,.0,-
AK95,"2021-10-18 21:00","2021-10-18 22:00",60,15.134,B,1.345,B,1.322,100.0,B
AK95,"2021-10-18 23:00","2021-10-19 00:00",60,23.976,B,1.703,B,1.27,100.0,B
AK95,"2021-10-19 01:00","2021-10-19 02:00",60,14.216,B,1.667,B,1.273,100.0,B
AK95,"2021-10-19 03:00","2021-10-19 04:00",60,27.075,B,2.052,B,1.259,100.0,B
AK95,"2021-10-19 05:00","2021-10-19 06:00",60,22.106,B,1.902,B,1.258,100.0,B
AK95,"2021-10-19 07:00","2021-10-19 08:00",60,21.702,B,2.597,B,1.253,100.0,B
AK95,"2021-10-19 09:00","2021-10-19 10:00",60,8.289,B,1.158,B,1.285,100.0,B
AK95,"2021-10-19 11:00","2021-10-19 12:00",60,7.580,B,1.188,B,1.268,100.0,B
AK95,"2021-10-19 13:00","2021-10-19 14:00",60,16.613,B,1.032,B,1.24,100.0,B
AK95,"2021-10-19 15:00","2021-10-19 16:00",60,16.767,B,.892,B,1.237,100.0,B
AK95,"2021-10-19 17:00","2021-10-19 18:00",60,16.031,B,1.138,B,1.234,100.0,B
AK95,"2021-10-19 19:00","2021-10-19 20:00",60,15.204,B,.780,B,1.226,100.0,B
AK95,"2021-10-19 21:00","2021-10-19 22:00",60,11.600,B,.646,B,1.215,100.0,B
AK95,"2021-10-19 23:00","2021-10-20 00:00",60,11.569,B,.623,B,1.194,100.0,B
AK95,"2021-10-20 01:00","2021-10-20 02:00",60,9.254,B,.622,B,1.199,100.0,B
AK95,"2021-10-20 03:00","2021-10-20 04:00",60,10.228,B,.568,B,1.206,100.0,B
AK95,"2021-10-20 05:00","2021-10-20 06:00",60,10.872,B,.659,B,1.205,100.0,B
AK95,"2021-10-20 07:00","2021-10-20 08:00",60,8.375,B,.719,B,1.208,100.0,B
AK95,"2021-10-20 09:00","2021-10-20 10:00",60,6.513,B,.738,B,1.224,100.0,B
AK95,"2021-10-20 11:00","2021-10-20 12:00",60,9.950,B,.878,B,1.209,100.0,B
AK95,"2021-10-20 14:00","2021-10-20 15:00",60,7.103,B,.893,B,1.238,100.0,B
AK95,"2021-10-20 16:00","2021-10-20 17:00",60,9.159,B,.941,B,1.24,100.0,B
AK95,"2021-10-20 18:00","2021-10-20 19:00",60,12.707,B,.948,B,1.235,100.0,B
AK95,"2021-10-20 20:00","2021-10-20 21:00",60,12.721,B,1.014,B,1.226,100.0,B
AK95,"2021-10-20 22:00","2021-10-20 23:00",60,9.765,B,1.072,B,1.223,100.0,B
AK95,"2021-10-21 00:00","2021-10-21 01:00",60,12.370,B,1.021,B,1.212,100.0,B
AK95,"2021-10-21 02:00","2021-10-21 03:00",60,2.428,B,1.506,B,1.199,100.0,B
AK95,"2021-10-21 04:00","2021-10-21 05:00",60,4.686,B,1.346,B,1.219,100.0,B
AK95,"2021-10-21 06:00","2021-10-21 07:00",60,5.029,B,12.716,B,1.226,100.0,B
AK95,"2021-10-21 08:00","2021-10-21 09:00",60,13.085,B,.991,B,1.219,100.0,B
AK95,"2021-10-21 10:00","2021-10-21 11:00",60,13.998,B,1.740,B,1.206,100.0,B
AK95,"2021-10-21 12:00","2021-10-21 13:00",60,12.355,B,1.578,B,1.211,100.0,B
AK95,"2021-10-21 14:00","2021-10-21 15:00",60,9.634,B,1.478,B,1.19,100.0,B
AK95,"2021-10-21 16:00","2021-10-21 17:00",60,14.281,B,1.689,B,1.169,100.0,B
AK95,"2021-10-21 18:00","2021-10-21 19:00",60,14.399,B,1.600,B,1.169,100.0,B
AK95,"2021-10-21 20:00","2021-10-21 21:00",60,14.048,B,1.405,B,1.175,100.0,B
AK95,"2021-10-21 22:00","2021-10-21 23:00",60,13.896,B,1.420,B,1.178,100.0,B
AK95,"2021-10-22 00:00","2021-10-22 01:00",60,12.621,B,1.440,B,1.183,100.0,B
AK95,"2021-10-22 02:00","2021-10-22 03:00",60,11.127,B,1.847,B,1.196,100.0,B
AK95,"2021-10-22 04:00","2021-10-22 05:00",60,13.618,B,1.651,B,1.186,100.0,B
AK95,"2021-10-22 07:00","2021-10-22 08:00",60,1.379,B,1.688,B,1.221,100.0,B
AK95,"2021-10-22 09:00","2021-10-22 10:00",60,1.364,B,1.999,B,1.224,100.0,B
AK95,"2021-10-22 11:00","2021-10-22 12:00",60,3.214,B,1.692,B,1.188,100.0,B
AK95,"2021-10-22 13:00","2021-10-22 14:00",60,3.873,B,2.009,B,1.159,100.0,B
AK95,"2021-10-22 15:00","2021-10-22 16:00",60,6.555,B,2.688,B,1.18,100.0,B
AK95,"2021-10-22 17:00","2021-10-22 18:00",60,10.607,B,2.967,B,1.182,100.0,B
AK95,"2021-10-22 19:00","2021-10-22 20:00",60,13.142,B,2.199,B,1.186,100.0,B
AK95,"2021-10-22 21:00","2021-10-22 22:00",60,14.513,B,1.750,B,1.185,100.0,B
AK95,"2021-10-22 23:00","2021-10-23 00:00",60,13.438,B,1.648,B,1.187,100.0,B
AK95,"2021-10-23 01:00","2021-10-23 02:00",60,13.806,B,1.952,B,1.191,100.0,B
AK95,"2021-10-23 03:00","2021-10-23 04:00",60,12.958,B,1.569,B,1.22,100.0,B
AK95,"2021-10-23 05:00","2021-10-23 06:00",60,10.379,B,1.601,B,1.21,100.0,B
AK95,"2021-10-23 07:00","2021-10-23 08:00",60,10.513,B,1.472,B,1.218,100.0,B
AK95,"2021-10-23 09:00","2021-10-23 10:00",60,11.182,B,.988,B,1.202,100.0,B
AK95,"2021-10-23 11:00","2021-10-23 12:00",60,12.051,B,1.306,B,1.195,100.0,B
AK95,"2021-10-23 13:00","2021-10-23 14:00",60,9.478,B,1.395,B,1.185,100.0,B
AK95,"2021-10-23 15:00","2021-10-23 16:00",60,9.411,B,1.355,B,1.193,100.0,B
AK95,"2021-10-23 17:00","2021-10-23 18:00",60,8.449,B,1.322,B,1.196,100.0,B
AK95,"2021-10-23 19:00","2021-10-23 20:00",60,9.536,B,1.502,B,1.184,100.0,B
AK95,"2021-10-23 21:00","2021-10-23 22:00",60,11.699,B,1.026,B,1.199,100.0,B
AK95,"2021-10-24 00:00","2021-10-24 01:00",60,8.426,B,.964,B,1.215,100.0,B
AK95,"2021-10-24 02:00","2021-10-24 03:00",60,12.104,B,1.384,B,1.223,100.0,B
AK95,"2021-10-24 04:00","2021-10-24 05:00",60,13.335,B,1.461,B,1.208,100.0,B
AK95,"2021-10-24 06:00","2021-10-24 07:00",60,15.370,B,1.431,B,1.215,100.0,B
AK95,"2021-10-24 08:00","2021-10-24 09:00",60,14.490,B,.820,B,1.216,100.0,B
AK95,"2021-10-24 10:00","2021-10-24 11:00",60,15.363,B,1.133,B,1.219,100.0,B
AK95,"2021-10-24 12:00","2021-10-24 13:00",60,16.638,B,1.474,B,1.212,100.0,B
AK95,"2021-10-24 14:00","2021-10-24 15:00",60,19.195,B,1.510,B,1.201,100.0,B
AK95,"2021-10-24 16:00","2021-10-24 17:00",60,17.136,B,1.665,B,1.206,100.0,B
AK95,"2021-10-24 18:00","2021-10-24 19:00",60,17.603,B,1.635,B,1.2,100.0,B
AK95,"2021-10-24 20:00","2021-10-24 21:00",60,14.218,B,1.744,B,1.204,100.0,B
AK95,"2021-10-24 22:00","2021-10-24 23:00",60,12.521,B,1.233,B,1.207,100.0,B
AK95,"2021-10-25 00:00","2021-10-25 01:00",60,12.920,B,1.209,B,1.197,100.0,B
AK95,"2021-10-25 02:00","2021-10-25 03:00",60,13.101,B,1.195,B,1.208,100.0,B
AK95,"2021-10-25 04:00","2021-10-25 05:00",60,15.704,B,1.214,B,1.241,100.0,B
AK95,"2021-10-25 06:00","2021-10-25 07:00",60,17.496,B,1.386,B,1.239,100.0,B
AK95,"2021-10-25 08:00","2021-10-25 09:00",60,22.427,B,.863,B,1.243,100.0,B
AK95,"2021-10-25 10:00","2021-10-25 11:00",60,5.582,B,2.452,B,1.233,100.0,B
AK95,"2021-10-25 12:00","2021-10-25 13:00",60,3.687,B,3.649,B,1.221,100.0,B
AK95,"2021-10-25 14:00","2021-10-25 15:00",60,3.782,B,3.392,B,1.21,100.0,B
AK95,"2021-10-25 17:00","2021-10-25 18:00",60,4.754,B,2.054,B,1.234,100.0,B
AK95,"2021-10-25 19:00","2021-10-25 20:00",60,5.069,B,2.053,B,1.242,100.0,B
AK95,"2021-10-25 21:00","2021-10-25 22:00",60,8.352,B,1.222,B,1.252,100.0,B
AK95,"2021-10-25 23:00","2021-10-26 00:00",60,10.165,B,6.502,B,1.256,100.0,B
AK95,"2021-10-26 01:00","2021-10-26 02:00",60,4.221,B,2.565,B,1.266,100.0,B
AK95,"2021-10-26 03:00","2021-10-26 04:00",60,3.943,B,.917,B,1.262,100.0,B
AK95,"2021-10-26 05:00","2021-10-26 06:00",60,5.406,B,1.544,B,1.246,100.0,B
AK95,"2021-10-26 07:00","2021-10-26 08:00",60,4.924,B,1.388,B,1.241,100.0,B
AK95,"2021-10-26 09:00","2021-10-26 10:00",60,4.752,B,1.454,B,1.24,100.0,B
AK95,"2021-10-26 15:00","2021-10-26 16:00",60,-9.000,C,-9.000,C,1.219,100.0,B
AK95,"2021-10-26 17:00","2021-10-26 18:00",60,6.189,B,5.455,B,1.236,100.0,B
AK95,"2021-10-26 19:00","2021-10-26 20:00",60,6.010,B,5.068,B,1.204,100.0,B
AK95,"2021-10-26 21:00","2021-10-26 22:00",60,4.691,B,4.681,B,1.16,100.0,B
AK95,"2021-10-26 23:00","2021-10-27 00:00",60,3.956,B,3.174,B,1.166,100.0,B
AK95,"2021-10-27 01:00","2021-10-27 02:00",60,3.340,B,2.661,B,1.198,100.0,B
AK95,"2021-10-27 03:00","2021-10-27 04:00",60,3.060,B,2.586,B,1.215,100.0,B
AK95,"2021-10-27 05:00","2021-10-27 06:00",60,3.710,B,2.663,B,1.215,100.0,B
AK95,"2021-10-27 07:00","2021-10-27 08:00",60,2.883,B,2.364,B,1.253,100.0,B
AK95,"2021-10-27 09:00","2021-10-27 10:00",60,3.893,B,2.409,B,1.259,100.0,B
AK95,"2021-10-27 11:00","2021-10-27 12:00",60,3.251,B,2.287,B,1.227,100.0,B
AK95,"2021-10-27 14:00","2021-10-27 15:00",60,2.038,B,2.777,B,1.246,100.0,B
AK95,"2021-10-27 16:00","2021-10-27 17:00",60,3.706,B,4.439,B,1.24,100.0,B
AK95,"2021-10-27 18:00","2021-10-27 19:00",60,9.557,B,2.836,B,1.228,100.0,B
AK95,"2021-10-27 20:00","2021-10-27 21:00",60,7.706,B,3.048,B,1.232,100.0,B
AK95,"2021-10-27 22:00","2021-10-27 23:00",60,1.868,B,3.310,B,1.258,100.0,B
AK95,"2021-10-28 00:00","2021-10-28 01:00",60,3.239,B,1.959,B,1.242,100.0,B
AK95,"2021-10-28 02:00","2021-10-28 03:00",60,3.968,B,1.720,B,1.243,100.0,B
AK95,"2021-10-28 04:00","2021-10-28 05:00",60,2.736,B,2.167,B,1.272,100.0,B
AK95,"2021-10-28 06:00","2021-10-28 07:00",60,2.393,B,2.028,B,1.269,100.0,B
AK95,"2021-10-28 08:00","2021-10-28 09:00",60,4.092,B,1.699,B,1.258,100.0,B
AK95,"2021-10-28 10:00","2021-10-28 11:00",60,1.860,B,2.177,B,1.291,100.0,B
AK95,"2021-10-28 12:00","2021-10-28 13:00",60,2.400,B,2.645,B,1.288,100.0,B
AK95,"2021-10-28 14:00","2021-10-28 15:00",60,1.847,B,3.672,B,1.276,100.0,B
AK95,"2021-10-28 16:00","2021-10-28 17:00",60,2.034,B,4.147,B,1.271,100.0,B
AK95,"2021-10-28 18:00","2021-10-28 19:00",60,4.003,B,3.051,B,1.185,100.0,B
AK95,"2021-10-28 20:00","2021-10-28 21:00",60,10.994,B,2.752,B,1.122,100.0,B
AK95,"2021-10-28 22:00","2021-10-28 23:00",60,9.076,B,2.729,B,1.114,100.0,B
AK95,"2021-10-29 00:00","2021-10-29 01:00",60,15.006,B,3.110,B,1.104,100.0,B
AK95,"2021-10-29 02:00","2021-10-29 03:00",60,14.409,B,2.765,B,1.13,100.0,B
AK95,"2021-10-29 04:00","2021-10-29 05:00",60,15.103,B,2.761,B,1.129,100.0,B
AK95,"2021-10-29 07:00","2021-10-29 08:00",60,13.636,B,3.044,B,1.123,100.0,B
AK95,"2021-10-29 09:00","2021-10-29 10:00",60,12.824,B,2.727,B,1.129,100.0,B
AK95,"2021-10-29 11:00","2021-10-29 12:00",60,12.070,B,2.880,B,1.138,100.0,B
AK95,"2021-10-29 13:00","2021-10-29 14:00",60,1.130,B,5.345,B,1.14,100.0,B
AK95,"2021-10-29 15:00","2021-10-29 16:00",60,.442,B,2.815,B,1.148,100.0,B
AK95,"2021-10-29 17:00","2021-10-29 18:00",60,-9.000,C,-9.000,C,1.155,90.0,B
AK95,"2021-10-29 19:00","2021-10-29 20:00",60,-9.000,C,-9.000,C,1.165,100.0,B
AK95,"2021-10-29 21:00","2021-10-29 22:00",60,1.673,B,2.660,B,1.156,100.0,B
AK95,"2021-10-29 23:00","2021-10-30 00:00",60,1.093,B,2.707,B,1.163,100.0,B
